15,"<re.Match object; span=(196, 224), match='checkpoint_completion_target'>","<re.Match object; span=(0, 3), match='0.9'>",0.9,"[local]:5433 user@exampledb=# select name, setting from pg_settings where name like '%wal_size%' or name like '%checkpoint%' order by name;
name
setting
------------------------------+-----------
checkpoint_completion_target | 0.9",0.9,,3,"('checkpoint_completion_target is affected by other condition', '0.9')"
15,"<re.Match object; span=(28, 46), match='checkpoint_timeout'>","<re.Match object; span=(0, 3), match='300'>",300,"checkpoint_flush_after
| 32
checkpoint_timeout
| 300
checkpoint_warning
| 30
log_checkpoints
| off
max_wal_size
| 1024
min_wal_size
| 80
(7 rows)",300.0,,3,"('checkpoint_timeout affects other configs', '300')"
15,"<re.Match object; span=(99, 111), match='max_wal_size'>","<re.Match object; span=(0, 4), match='1024'>",1024,"checkpoint_flush_after
| 32
checkpoint_timeout
| 300
checkpoint_warning
| 30
log_checkpoints
| off
max_wal_size
| 1024
min_wal_size
| 80
(7 rows)",1024.0,,3,"('max_wal_size affects other configs', '1024')"
15,"<re.Match object; span=(53, 71), match='checkpoint_warning'>","<re.Match object; span=(0, 2), match='30'>",30,"checkpoint_flush_after
| 32
checkpoint_timeout
| 300
checkpoint_warning
| 30
log_checkpoints
| off
max_wal_size
| 1024
min_wal_size
| 80
(7 rows)",30.0,,3,"('checkpoint_warning affects other configs', '30')"
15,"<re.Match object; span=(119, 131), match='min_wal_size'>","<re.Match object; span=(0, 4), match='1024'>",1024,"checkpoint_flush_after
| 32
checkpoint_timeout
| 300
checkpoint_warning
| 30
log_checkpoints
| off
max_wal_size
| 1024
min_wal_size
| 80
(7 rows)",1024.0,,3,"('min_wal_size is affected by other condition', '80\n')"
15,"<re.Match object; span=(0, 12), match='max_wal_size'>","<re.Match object; span=(0, 3), match='1GB'>",1GB (1024MB).,"max_wal_size sets the maximum amount of Write-Ahead-Logging (WAL) to grow between automatic checkpoints. This is a soft limit; WAL size can exceed max_wal_size under special circumstances, such as heavy load, a failing archive_command, or a high wal_keep_segments setting.
It should also be noted that increasing this parameter can increase the amount of time needed for crash recovery. The default value is 1GB (1024MB).",1.0,GB,3,"('max_wal_size is affected by other condition', 'high wal_keep_segments setting')"
15,"<re.Match object; span=(0, 12), match='max_wal_size'>","<re.Match object; span=(5, 11), match='1024MB'>",1GB (1024MB).,"max_wal_size sets the maximum amount of Write-Ahead-Logging (WAL) to grow between automatic checkpoints. This is a soft limit; WAL size can exceed max_wal_size under special circumstances, such as heavy load, a failing archive_command, or a high wal_keep_segments setting.
It should also be noted that increasing this parameter can increase the amount of time needed for crash recovery. The default value is 1GB (1024MB).",1024.0,MB,3,"('max_wal_size is affected by other condition', 'high wal_keep_segments setting')"
15,"<re.Match object; span=(635, 663), match='checkpoint_completion_target'>","<re.Match object; span=(0, 3), match='0.9'>",0.9,"The ideal value, for most use cases, is to increase the value for max_wal_size such that it can hold at least one hour's worth of logs. The caveat here, however, is that you do not want to set this value extremely high, as it can increase the amount of time needed for crash recovery. If desired, the min_wal_size can also be increased, so that the system can handle spikes in WAL usage during batch jobs and other unusual circumstances. After making the appropriate configuration changes, and reloading Postgres, we can validate that the new settings are applied, as we expect:
name
setting
------------------------------+-----------
checkpoint_completion_target | 0.9",0.9,,3,"('checkpoint_completion_target affects other configs', '0.9')"
15,"<re.Match object; span=(0, 22), match='checkpoint_flush_after'>","<re.Match object; span=(0, 2), match='32'>",32,"checkpoint_flush_after
| 32
checkpoint_timeout
| 300
checkpoint_warning
| 30
log_checkpoints
| off
max_wal_size
| 16384
min_wal_size
| 4096",32.0,,3,"('checkpoint_flush_after affects other configs', '32')"
15,"<re.Match object; span=(28, 46), match='checkpoint_timeout'>","<re.Match object; span=(0, 3), match='300'>",300,"checkpoint_flush_after
| 32
checkpoint_timeout
| 300
checkpoint_warning
| 30
log_checkpoints
| off
max_wal_size
| 16384
min_wal_size
| 4096",300.0,,3,"('checkpoint_timeout affects other configs', '300')"
15,"<re.Match object; span=(99, 111), match='max_wal_size'>","<re.Match object; span=(0, 5), match='16384'>",16384,"checkpoint_flush_after
| 32
checkpoint_timeout
| 300
checkpoint_warning
| 30
log_checkpoints
| off
max_wal_size
| 16384
min_wal_size
| 4096",16384.0,,3,"('max_wal_size affects other configs', '16384')"
15,"<re.Match object; span=(53, 71), match='checkpoint_warning'>","<re.Match object; span=(0, 2), match='30'>",30,"checkpoint_flush_after
| 32
checkpoint_timeout
| 300
checkpoint_warning
| 30
log_checkpoints
| off
max_wal_size
| 16384
min_wal_size
| 4096",30.0,,3,"('checkpoint_warning affects other configs', '30')"
15,"<re.Match object; span=(120, 132), match='min_wal_size'>","<re.Match object; span=(0, 4), match='4096'>",4096,"checkpoint_flush_after
| 32
checkpoint_timeout
| 300
checkpoint_warning
| 30
log_checkpoints
| off
max_wal_size
| 16384
min_wal_size
| 4096",4096.0,,3,"('min_wal_size affects other configs', '4096')"
22,"<re.Match object; span=(45, 51), match='pg_hba'>","<re.Match object; span=(13, 18), match='127.0'>",host all all 127.0.0.1/32 ident,"host all all 127.0.0.1/32 md5
If the default pg_hba.conf file contains the following line:
host all all 127.0.0.1/32 ident",127.0,,3,"('pg_hba is affected by other condition', 'If the default pg_hba.conf file contains the following line')"
22,"<re.Match object; span=(45, 51), match='pg_hba'>","<re.Match object; span=(19, 22), match='0.1'>",host all all 127.0.0.1/32 ident,"host all all 127.0.0.1/32 md5
If the default pg_hba.conf file contains the following line:
host all all 127.0.0.1/32 ident",0.1,,3,"('pg_hba is affected by other condition', 'If the default pg_hba.conf file contains the following line')"
22,"<re.Match object; span=(45, 51), match='pg_hba'>","<re.Match object; span=(23, 25), match='32'>",host all all 127.0.0.1/32 ident,"host all all 127.0.0.1/32 md5
If the default pg_hba.conf file contains the following line:
host all all 127.0.0.1/32 ident",32.0,,3,"('pg_hba is affected by other condition', 'If the default pg_hba.conf file contains the following line')"
22,"<re.Match object; span=(378, 392), match='max_connection'>","<re.Match object; span=(0, 3), match='100'>",100 maximum connections and then add 50 extra connections,"Small to mid-sized clusters - Consider the following settings as starting points. If resources are limited, consider reducing the buffer sizes and checkpoint segments further. Ongoing
tuning may be required based on each host's resource utilization. For example, if the Cloudera Manager Server is running on the same host as other roles, the following values may be acceptable:
max_connection - In general, allow each database on a host 100 maximum connections and then add 50 extra connections. You may have to increase the system",100.0,,3,"('max_connection affects other configs', 'allow each database on a host 100 maximum connections and then add 50 extra connections')"
22,"<re.Match object; span=(378, 392), match='max_connection'>","<re.Match object; span=(37, 39), match='50'>",100 maximum connections and then add 50 extra connections,"Small to mid-sized clusters - Consider the following settings as starting points. If resources are limited, consider reducing the buffer sizes and checkpoint segments further. Ongoing
tuning may be required based on each host's resource utilization. For example, if the Cloudera Manager Server is running on the same host as other roles, the following values may be acceptable:
max_connection - In general, allow each database on a host 100 maximum connections and then add 50 extra connections. You may have to increase the system",50.0,,3,"('max_connection affects other configs', 'allow each database on a host 100 maximum connections and then add 50 extra connections')"
22,"<re.Match object; span=(113, 132), match='checkpoint_segments'>","<re.Match object; span=(0, 2), match='16'>",16,"resources available to PostgreSQL, as described at Connection Settings.
shared_buffers - 256MB
wal_buffers - 8MB
checkpoint_segments - 16
Note: The checkpoint_segments setting is removed in PostgreSQL 9.5 and higher, replaced by min_wal_size and max_wal_size. The PostgreSQL 9.5",16.0,,3,"('checkpoint_segments affects other configs', 'min_wal_size and max_wal_size')"
22,"<re.Match object; span=(72, 86), match='shared_buffers'>","<re.Match object; span=(0, 5), match='256MB'>",256MB,"resources available to PostgreSQL, as described at Connection Settings.
shared_buffers - 256MB
wal_buffers - 8MB
checkpoint_segments - 16
Note: The checkpoint_segments setting is removed in PostgreSQL 9.5 and higher, replaced by min_wal_size and max_wal_size. The PostgreSQL 9.5",256.0,MB,3,"('shared_buffers affects other configs', '256MB')"
22,"<re.Match object; span=(95, 106), match='wal_buffers'>","<re.Match object; span=(0, 3), match='8MB'>",8MB,"resources available to PostgreSQL, as described at Connection Settings.
shared_buffers - 256MB
wal_buffers - 8MB
checkpoint_segments - 16
Note: The checkpoint_segments setting is removed in PostgreSQL 9.5 and higher, replaced by min_wal_size and max_wal_size. The PostgreSQL 9.5",8.0,MB,3,"('wal_buffers affects other configs', '8MB')"
22,"<re.Match object; span=(127, 155), match='checkpoint_completion_target'>","<re.Match object; span=(0, 3), match='0.9'>",0.9,"release notes provides the following formula for determining the new settings:
max_wal_size = (3 * checkpoint_segments) * 16MB
checkpoint_completion_target - 0.9
Large clusters - Can contain up to 1000 hosts. Consider the following settings as starting points.",0.9,,3,"('checkpoint_completion_target affects other configs', '0.9')"
22,"<re.Match object; span=(99, 118), match='checkpoint_segments'>","<re.Match object; span=(0, 1), match='3'>",3,"release notes provides the following formula for determining the new settings:
max_wal_size = (3 * checkpoint_segments) * 16MB
checkpoint_completion_target - 0.9
Large clusters - Can contain up to 1000 hosts. Consider the following settings as starting points.",3.0,,3,"('checkpoint_segments affects other configs', 'new settings')"
22,"<re.Match object; span=(0, 14), match='max_connection'>","<re.Match object; span=(0, 3), match='100'>","100 maximum
connections and then add 50 extra connections","max_connection - For large clusters, each database is typically hosted on a different host. In general, allow each database on a host 100 maximum
connections and then add 50 extra connections. You may have to increase the system resources available to PostgreSQL, as described at Connection Settings.
shared_buffers - 1024MB. This requires that the operating system can allocate sufficient shared memory. See PostgreSQL information on Managing Kernel Resources for more information on setting kernel resources.",100.0,,3,"('max_connection is affected by other condition', 'each database is typically hosted on a different host')"
22,"<re.Match object; span=(0, 14), match='max_connection'>","<re.Match object; span=(37, 39), match='50'>","100 maximum
connections and then add 50 extra connections","max_connection - For large clusters, each database is typically hosted on a different host. In general, allow each database on a host 100 maximum
connections and then add 50 extra connections. You may have to increase the system resources available to PostgreSQL, as described at Connection Settings.
shared_buffers - 1024MB. This requires that the operating system can allocate sufficient shared memory. See PostgreSQL information on Managing Kernel Resources for more information on setting kernel resources.",50.0,,3,"('max_connection is affected by other condition', 'each database is typically hosted on a different host')"
22,"<re.Match object; span=(301, 315), match='shared_buffers'>","<re.Match object; span=(0, 6), match='1024MB'>",1024MB,"max_connection - For large clusters, each database is typically hosted on a different host. In general, allow each database on a host 100 maximum
connections and then add 50 extra connections. You may have to increase the system resources available to PostgreSQL, as described at Connection Settings.
shared_buffers - 1024MB. This requires that the operating system can allocate sufficient shared memory. See PostgreSQL information on Managing Kernel Resources for more information on setting kernel resources.",1024.0,MB,3,"('shared_buffers is affected by other condition', 'requires that the operating system can allocate sufficient shared memory')"
22,"<re.Match object; span=(201, 220), match='checkpoint_segments'>","<re.Match object; span=(0, 3), match='128'>",128,"wal_buffers - 16MB. This value is derived from the shared_buffers value. Setting wal_buffers to be approximately 3% of shared_buffers up to a maximum of approximately 16MB is sufficient in most cases.
checkpoint_segments - 128. The PostgreSQL Tuning
Guide recommends values between 32 and 256 for write-intensive systems, such as this one.
Note: The checkpoint_segments setting is removed in PostgreSQL 9.5 and higher, replaced by min_wal_size and max_wal_size. The PostgreSQL 9.5",128.0,,3,"('checkpoint_segments affects other configs', 'min_wal_size and max_wal_size')"
22,"<re.Match object; span=(127, 155), match='checkpoint_completion_target'>","<re.Match object; span=(0, 3), match='0.9'>",0.9,"release notes provides the following formula for determining the new settings:
max_wal_size = (3 * checkpoint_segments) * 16MB
checkpoint_completion_target - 0.9.
Configure the PostgreSQL server to start at boot.
Command
RHEL 7 compatible",0.9,,3,"('checkpoint_completion_target affects other configs', '0.9')"
22,"<re.Match object; span=(99, 118), match='checkpoint_segments'>","<re.Match object; span=(0, 1), match='3'>",3,"release notes provides the following formula for determining the new settings:
max_wal_size = (3 * checkpoint_segments) * 16MB
checkpoint_completion_target - 0.9.
Configure the PostgreSQL server to start at boot.
Command
RHEL 7 compatible",3.0,,3,"('checkpoint_segments affects other configs', 'new settings')"
25,"<re.Match object; span=(166, 177), match='total_sales'>","<re.Match object; span=(0, 1), match='1'>","1, 1, 3000","!-- let's add a row in the sales base table
INSERT INTO sales (id, item, store_id, customer_id, amount)
VALUES(8, 'Gaming PC Super ProXXL', 1, 1, 3000);
SELECT city, total_sales FROM city_sales WHERE city = 'Paris'",1.0,,3,"('total_sales is affected by other condition', ""city = 'Paris"")"
25,"<re.Match object; span=(166, 177), match='total_sales'>","<re.Match object; span=(3, 4), match='1'>","1, 1, 3000","!-- let's add a row in the sales base table
INSERT INTO sales (id, item, store_id, customer_id, amount)
VALUES(8, 'Gaming PC Super ProXXL', 1, 1, 3000);
SELECT city, total_sales FROM city_sales WHERE city = 'Paris'",1.0,,3,"('total_sales is affected by other condition', ""city = 'Paris"")"
25,"<re.Match object; span=(166, 177), match='total_sales'>","<re.Match object; span=(6, 10), match='3000'>","1, 1, 3000","!-- let's add a row in the sales base table
INSERT INTO sales (id, item, store_id, customer_id, amount)
VALUES(8, 'Gaming PC Super ProXXL', 1, 1, 3000);
SELECT city, total_sales FROM city_sales WHERE city = 'Paris'",3000.0,,3,"('total_sales is affected by other condition', ""city = 'Paris"")"
25,"<re.Match object; span=(304, 336), match='max_concurrency_scaling_clusters'>","<re.Match object; span=(0, 1), match='1'>",1 (default) to 10,"By default, concurrency scaling is disabled, and you can enable it for any workload management (WLM) queue to scale to a virtually unlimited number of concurrent queries, with consistently fast query performance. You can control the maximum number of concurrency scaling clusters allowed by setting the “max_concurrency_scaling_clusters” parameter value from 1 (default) to 10 (contact support to raise this soft limit). The free billing credits provided for concurrency scaling is often enough and the majority of customers using this feature don’t end up paying extra for it. For more information about the concurrency scaling billing model see Concurrency Scaling pricing.
You can monitor and control the concurrency scaling usage and cost by creating daily, weekly, or monthly usage limits and instruct Amazon Redshift to automatically take action (such as logging, alerting or disabling further usage) if those limits are reached. For more information, see Managing usage limits in Amazon Redshift.",1.0,,3,"('max_concurrency_scaling_clusters affects other configs', 'contact support to raise this soft limit')"
25,"<re.Match object; span=(304, 336), match='max_concurrency_scaling_clusters'>","<re.Match object; span=(15, 17), match='10'>",1 (default) to 10,"By default, concurrency scaling is disabled, and you can enable it for any workload management (WLM) queue to scale to a virtually unlimited number of concurrent queries, with consistently fast query performance. You can control the maximum number of concurrency scaling clusters allowed by setting the “max_concurrency_scaling_clusters” parameter value from 1 (default) to 10 (contact support to raise this soft limit). The free billing credits provided for concurrency scaling is often enough and the majority of customers using this feature don’t end up paying extra for it. For more information about the concurrency scaling billing model see Concurrency Scaling pricing.
You can monitor and control the concurrency scaling usage and cost by creating daily, weekly, or monthly usage limits and instruct Amazon Redshift to automatically take action (such as logging, alerting or disabling further usage) if those limits are reached. For more information, see Managing usage limits in Amazon Redshift.",10.0,,3,"('max_concurrency_scaling_clusters affects other configs', 'contact support to raise this soft limit')"
25,"<re.Match object; span=(182, 194), match='ext_spectrum'>","<re.Match object; span=(39, 40), match='5'>","Archived, “cold” sales data older than 5 years","Historical sales data warehoused in a local Amazon Redshift database (represented as “local_dwh”)
Archived, “cold” sales data older than 5 years stored on Amazon S3 (represented as “ext_spectrum”)
We can create a late binding view in Amazon Redshift that allows you to merge and query data from all three sources. See the following code:",5.0,,3,"('ext_spectrum affects other configs', 'Archived, “cold” sales data')"
25,"<re.Match object; span=(173, 183), match='account_id'>","<re.Match object; span=(7, 20), match='3_reader_role'>",role/<s3_reader_role>',"CREATE TEMP TABLE staging (LIKE ods.store_sales);
-- replace the following COPY from S3:
/*COPY staging FROM 's3://yourETLbucket/daily_store_sales/'
IAM_ROLE 'arn:aws:iam::<account_id>:role/<s3_reader_role>'",3.0,_reader_role,3,"('account_id affects other configs', 'role')"
26,"<re.Match object; span=(246, 261), match='cpu_dma_latency'>","<re.Match object; span=(0, 1), match='0'>",0,"You can apply the tuned-admin server profile for typical latency performance tuning. It disables the tuned and ktune power-saving mechanisms. The CPU speed mode changes to Performance. The I/O elevator is changed to Deadline for each device. The cpu_dma_latency parameter is registered with a value of 0 (the lowest possible latency) for power management QoS to limit latency where possible.
Use the following Linux tools to measure maximum turbo frequency and power states:",0.0,,3,"('cpu_dma_latency is affected by other condition', 'power management QoS')"
27,"<re.Match object; span=(64, 75), match='signup_date'>","<re.Match object; span=(25, 26), match='1'>",:beg_date AND :beg_date +1,"select count(1) from registration where cancelled = 'N'
AND   r.signup_date BETWEEN :beg_date AND :beg_date +1
It returns 4,344 records out of the 79,800 total records in registration. That is, 5.43 percent of the records will be read with that filter.",1.0,,3,"('signup_date is affected by other condition', ""cancelled = 'N'\nAND\xa0\xa0"")"
27,"<re.Match object; span=(85, 93), match='beg_date'>","<re.Match object; span=(11, 12), match='1'>",:beg_date +1,"select count(1) from registration where cancelled = 'N'
AND   r.signup_date BETWEEN :beg_date AND :beg_date +1
It returns 4,344 records out of the 79,800 total records in registration. That is, 5.43 percent of the records will be read with that filter.",1.0,,3,"('beg_date is affected by other condition', ':beg_date +1')"
28,"<re.Match object; span=(77, 85), match='pair_div'>","<re.Match object; span=(0, 1), match='4'>",4,"LANGUAGE plpgsql
PARALLEL SAFE;
1- EXPLAIN ANALYZE
SELECT * from trade where pair_div_4 (id);
Seq Scan on trade",4.0,,3,"('pair_div is affected by other condition', 'trade')"
28,"<re.Match object; span=(129, 137), match='pair_div'>","<re.Match object; span=(0, 4), match='4_ps'>",4_ps,"Parallel Seq Scan on trade
(cost=0.00..192283.11 rows=234800 width=16) (actual time=0.868..1301.220 rows=140880 loops=3)
Filter: pair_div_4_ps(id)",4.0,_ps,3,"('pair_div is affected by other condition', 'trade\n')"
28,"<re.Match object; span=(52, 63), match='max_pro_min'>","<re.Match object; span=(1, 6), match='1.589'>","
1.589 |
0.53 |
1.589","public.prc_clientes
2 |
1.447 |
0.72 |
0.387
public.max_pro_min
3 |
1.589 |
0.53 |
1.589
public.registro_ddl",1.589,,3,"('max_pro_min affects other configs', '\n1.589')"
28,"<re.Match object; span=(52, 63), match='max_pro_min'>","<re.Match object; span=(9, 13), match='0.53'>","
1.589 |
0.53 |
1.589","public.prc_clientes
2 |
1.447 |
0.72 |
0.387
public.max_pro_min
3 |
1.589 |
0.53 |
1.589
public.registro_ddl",0.53,,3,"('max_pro_min affects other configs', '\n1.589')"
28,"<re.Match object; span=(52, 63), match='max_pro_min'>","<re.Match object; span=(16, 21), match='1.589'>","
1.589 |
0.53 |
1.589","public.prc_clientes
2 |
1.447 |
0.72 |
0.387
public.max_pro_min
3 |
1.589 |
0.53 |
1.589
public.registro_ddl",1.589,,3,"('max_pro_min affects other configs', '\n1.589')"
33,"<re.Match object; span=(64, 74), match='range_join'>","<re.Match object; span=(0, 3), match='0.5'>",0.5,"$""left.start"" < $""right.end"")
val joined2 = df1
.join(df2.hint(""range_join"", 0.5), $""left.type"" === $""right.type"" &&
$""left.end"" > $""right.start"" &&",0.5,,3,"('range_join is affected by other condition', 'df1\n')"
35,"<re.Match object; span=(155, 172), match='check_db_versions'>","<re.Match object; span=(0, 2), match='16'>",16,"main:MESSAGE:2020-09-23 17h09.44 utc:9172:
Greenbone Vulnerability Manager version 9.0.0 (DB revision 221)
md manage:MESSAGE:2020-09-23 17h09.44 utc:9173: check_db_versions: database version of SCAP database: 16",16.0,,3,"('check_db_versions affects other configs', 'database version of SCAP database: 16')"
35,"<re.Match object; span=(48, 65), match='check_db_versions'>","<re.Match object; span=(0, 2), match='15'>",15,"md manage:MESSAGE:2020-09-23 17h09.44 utc:9173: check_db_versions: SCAP database version supported by manager: 15
main:CRITICAL:2020-09-23 17h09.44 utc:9173: gvmd: database is wrong version
I don’t really understand this error, as I don’t see how my SCAP database version could be newer than the one supported by the manager, since I havn’t actually changed the SCAP data during the PSQL upgrade.",15.0,,3,"('check_db_versions is affected by other condition', 'PSQL upgrade')"
35,"<re.Match object; span=(98, 114), match='non_simult_ports'>","<re.Match object; span=(0, 3), match='139'>","139, 445, 3389","8:01am
#14
I have not tweaked any openvas configuration; as the default values looks good enough:
non_simult_ports = 139, 445, 3389, Services/irc
vendor_version =
safe_checks = yes",139.0,,3,"('not affected ', '')"
35,"<re.Match object; span=(98, 114), match='non_simult_ports'>","<re.Match object; span=(5, 8), match='445'>","139, 445, 3389","8:01am
#14
I have not tweaked any openvas configuration; as the default values looks good enough:
non_simult_ports = 139, 445, 3389, Services/irc
vendor_version =
safe_checks = yes",445.0,,3,"('not affected ', '')"
35,"<re.Match object; span=(98, 114), match='non_simult_ports'>","<re.Match object; span=(10, 14), match='3389'>","139, 445, 3389","8:01am
#14
I have not tweaked any openvas configuration; as the default values looks good enough:
non_simult_ports = 139, 445, 3389, Services/irc
vendor_version =
safe_checks = yes",3389.0,,3,"('not affected ', '')"
35,"<re.Match object; span=(30, 50), match='time_between_request'>","<re.Match object; span=(0, 1), match='0'>",0,"nasl_no_signature_check = yes
time_between_request = 0
expand_vhosts = yes
max_checks = 10
optimize_test = yes
report_host_details = yes
config_file = /opt/gvm/etc/openvas/openvas.conf",0.0,,3,"('time_between_request is affected by other condition', '0')"
35,"<re.Match object; span=(75, 85), match='max_checks'>","<re.Match object; span=(0, 2), match='10'>",10,"nasl_no_signature_check = yes
time_between_request = 0
expand_vhosts = yes
max_checks = 10
optimize_test = yes
report_host_details = yes
config_file = /opt/gvm/etc/openvas/openvas.conf",10.0,,3,"('max_checks is affected by other condition', '10')"
35,"<re.Match object; span=(100, 115), match='plugins_timeout'>","<re.Match object; span=(0, 3), match='320'>",320,"unscanned_closed_udp = yes
include_folders = /opt/gvm/var/lib/openvas/plugins
test_empty_vhost = no
plugins_timeout = 320
cgi_path = /cgi-bin:/scripts",320.0,,3,"('plugins_timeout affects other configs', '320')"
35,"<re.Match object; span=(0, 19), match='checks_read_timeout'>","<re.Match object; span=(0, 1), match='5'>",5,"checks_read_timeout = 5
unscanned_closed = yes
auto_enable_dependencies = yes
log_whole_attack = no
db_address = /var/run/redis/redis.sock
drop_privileges = no
log_plugins_name_at_load = no",5.0,,3,"('checks_read_timeout is affected by other condition', '5')"
